#
# loop-participants.csv
# This is the original, non-symmetrized, non-cleaned-up graph.
#
# Rank-ordered counts
#
275 CORO1C 11101.0
276 NRAS 11026.0
277 PCNA 10988.0
278 TRIM28 10962.0
279 RPL21 10920.0
280 RPL22 10909.0
281 XRCC6 10671.0
282 UBE3A 10653.0
283 ALYREF 10644.0
284 RRS1 10618.0
285 HIST1H2BB 10588.0
286 CAPZA2 10588.0
287 RNF31 10526.0
288 SLC25A5 10499.0
289 SFN 10494.0
290 CDC37 10471.0
291 HNRNPH2 10445.0
292 PSMC2 10437.0
293 RPL17 10414.0
294 IGF2BP3 10400.0
295 VDAC1 10379.0
296 TCP1 10362.0
297 PPP1CC 10362.0
298 AIFM1 10321.0
299 TNF 10294.0
300 SERBP1 10278.0
301 BTRC 10226.0
302 BMI1 10209.0
303 MDC1 10176.0
304 RPS12 10059.0
305 GTPBP4 10045.0
306 XRCC5 10044.0
307 CALM1 10019.0
308 SQSTM1 9975.0
309 KDM1A 9963.0
310 ATP5B 9904.0
311 FAF1 9900.0
312 MAPK6 9894.0
313 SNRNP70 9734.0
314 PSMC3 9642.0
315 PSMD4 9630.0
316 NOP2 9560.0
317 CAD 9526.0
318 RPL36 9523.0
319 SMARCA4 9505.0
320 HNRNPH3 9501.0
321 DDX24 9489.0
322 DLD 9440.0
323 RNF123 9431.0
324 RPS15 9414.0
325 NONO 9351.0
326 TRMT61B 9293.0
327 METTL3 9265.0
328 BAG2 9235.0
329 RELA 9159.0
330 PSMD1 9157.0
331 TRAF6 9150.0
332 PKM 9147.0
333 SF3B3 9141.0
334 EEF1G 9131.0
335 NR3C1 9103.0
336 PSMC1 9081.0
337 RPL38 9052.0
338 FBXO7 8982.0
339 EPRS 8977.0
340 DKC1 8972.0
341 BRIX1 8945.0
342 CFL1 8905.0
343 JUP 8830.0
344 IARS 8801.0
345 PSMD2 8790.0
346 FTSJ3 8770.0
347 SNRNP200 8738.0
348 PPIE 8714.0
349 RPS6KB2 8690.0
350 TRIM14 8682.0
351 AURKA 8673.0
352 TERF1 8672.0
353 MED4 8654.0
354 SP1 8644.0
355 ARRB2 8640.0
356 RAD21 8623.0
357 REST 8606.0
358 SF3A1 8589.0
359 NHP2L1 8579.0
360 FBXW11 8555.0
361 FLNB 8494.0
362 SRC 8450.0
363 TUBA1C 8441.0
364 PSMC4 8437.0
365 HERC2 8435.0
366 PRPF19 8418.0
367 AR 8416.0
368 RPS26 8335.0
369 DDX39B 8327.0
370 CBL 8327.0
371 ACTG1 8318.0
372 AP2M1 8302.0
373 TUFM 8297.0
374 PCM1 8250.0
375 TGOLN2 8211.0
376 TPM1 8209.0
377 TOP1 8198.0
378 JUN 8183.0
379 SPDL1 8170.0
380 RBBP4 8166.0
381 RIPK4 8149.0
382 OFD1 8096.0
383 IKBKG 8068.0
384 EMD 8040.0
385 NDUFS3 8008.0
386 RANBP2 7977.0
387 FBXW7 7963.0
388 DARS 7951.0
389 CDC73 7920.0
390 MYO19 7906.0
391 ATP1A1 7896.0
392 KPNA2 7857.0
393 SYNPO 7842.0
394 PPP2CA 7840.0
395 CSNK2B 7837.0
396 IFI16 7761.0
397 PDK1 7760.0
398 LUC7L2 7756.0
399 SART3 7754.0
400 GSK3B 7751.0
401 PSMA1 7750.0
402 KIAA0020 7743.0
403 RPL28 7738.0
404 CAPZB 7737.0
405 PSMA6 7736.0
406 ATP5C1 7709.0
407 SHC1 7700.0
408 ERBB2 7697.0
409 RBM14 7690.0
410 USP15 7677.0
411 SDHA 7664.0
412 PUF60 7637.0
413 LARP1 7600.0
414 PSMC6 7573.0
415 TMOD3 7567.0
416 HRAS 7565.0
417 PML 7551.0
418 RPLP1 7521.0
419 BAG3 7514.0
420 PABPC4 7510.0
421 COPS6 7488.0
422 RBMX 7478.0
423 EIF4B 7478.0
424 TERF2 7440.0
425 GOLGA2 7429.0
426 RPL35A 7427.0
427 UCHL5 7424.0
428 EBNA1BP2 7405.0
429 RUNX1 7378.0
430 BAG6 7336.0
431 SRRM1 7307.0
432 PRMT5 7303.0
433 NF2 7298.0
434 DNAJA2 7285.0
435 ANXA2 7256.0
436 RBM34 7254.0
437 VIM 7240.0
438 DYNC1H1 7238.0
439 AP2A1 7216.0
440 RPTOR 7197.0
441 MYBBP1A 7183.0
442 HSP90B1 7088.0
443 CDK4 7081.0
444 RPN1 7077.0
445 LDHA 7067.0
446 RPL32 7065.0
447 RAB5C 7057.0
448 DCTN1 7050.0
449 MYO18A 7039.0
450 CAPZA1 7039.0
451 TRAF2 7023.0
452 DLST 6998.0
453 PRMT1 6901.0
454 RPL26L1 6895.0
455 TES 6886.0
456 EIF4A1 6864.0
457 EEF1D 6860.0
458 RBM39 6855.0
459 MAPK1 6848.0
460 PSMD11 6847.0
461 RPS17 6844.0
462 ACTR2 6812.0
463 FAF2 6778.0
464 EZR 6763.0
465 LARS 6759.0
466 MCM7 6748.0
467 CDKN2A 6747.0
468 TAF15 6739.0
469 TGFB1 6726.0
470 SNRPD1 6689.0
471 SNRPE 6688.0
472 KHDRBS1 6687.0
473 HDAC3 6674.0
474 RB1 6672.0
475 NOP58 6665.0
476 ZC3HAV1 6662.0
477 H2AFY 6655.0
478 PSMD3 6638.0
479 QARS 6634.0
480 PSMD6 6604.0
481 SIRT1 6604.0
482 PPT1 6601.0
483 PHB2 6583.0
484 MAGOH 6564.0
485 CGN 6563.0
486 CBY1 6552.0
487 MYO6 6533.0
488 SMN1 6519.0
489 VAPA 6519.0
490 PSMA5 6514.0
491 DDX18 6514.0
492 EIF6 6509.0
493 RAB7A 6501.0
494 DHX30 6498.0
495 IMMT 6483.0
496 LGALS3BP 6450.0
497 SMAD2 6441.0
498 PSMA2 6438.0
499 UPF1 6425.0
500 SKP1 6420.0
501 LDHB 6411.0
502 RNPS1 6395.0
503 FASN 6388.0
504 TUBB4B 6363.0
505 ILK 6351.0
506 SLC25A3 6316.0
507 SF3A2 6261.0
508 SRPK1 6251.0
509 CSNK1A1 6198.0
510 ICT1 6196.0
511 SSX2IP 6185.0
512 NIFK 6181.0
513 PSMA7 6169.0
514 TRIP4 6159.0
515 PSMD13 6146.0
516 LATS2 6131.0
517 PLK1 6125.0
518 SH3PXD2A 6120.0
519 COPA 6119.0
520 SHMT2 6116.0
521 RPS28 6110.0
522 RPL34 6104.0
523 PES1 6086.0
524 ZNF638 6082.0
525 UNK 6082.0
526 HNRNPDL 6080.0
527 SFXN1 6080.0
528 RPL26 6079.0
529 CDC20 6078.0
530 CEP170 6077.0
531 PRPF40A 6071.0
532 SF3B2 6068.0
533 IGF2BP1 6064.0
534 RAF1 6020.0
535 AHNAK 6018.0
536 PRPF3 6011.0
537 TRIM27 6004.0
538 CDKN1A 5994.0
539 ACTN4 5968.0
540 GNL3 5942.0
541 HNRNPUL1 5930.0
542 ACTL6A 5915.0
543 RAD23A 5909.0
544 PSME3 5907.0
545 PIK3R1 5875.0
546 SNRPA1 5855.0
547 AHSA1 5812.0
548 RBM4 5798.0
549 SIN3A 5795.0
550 PSMD12 5791.0
551 CSNK2A2 5784.0
552 ALDOA 5755.0
553 RPS21 5750.0
554 NAP1L1 5742.0
555 PSMB1 5710.0
556 SPTAN1 5703.0
557 HNRNPAB 5682.0
558 CTBP1 5669.0
559 SEC16A 5665.0
560 PSMD14 5659.0
561 RAD18 5655.0
562 NEDD4 5648.0
563 ABCE1 5646.0
564 PSMD7 5645.0
565 PSMA4 5634.0
566 SMARCB1 5633.0
567 PRPF4 5632.0
568 UBE2D2 5620.0
569 CBX1 5614.0
570 SART1 5612.0
571 KRTAP10-3 5611.0
572 PRKAA1 5593.0
573 SH3KBP1 5534.0
574 DCPS 5521.0
575 AURKB 5486.0
576 KIF13B 5463.0
577 GIGYF1 5456.0
578 POU5F1 5447.0
579 MCM3 5443.0
580 DYNLL1 5438.0
581 PRDX1 5417.0
582 RTCB 5410.0
583 EIF3I 5407.0
584 WDR76 5404.0
585 PRPF31 5404.0
586 AP2B1 5389.0
587 WDR5 5375.0
588 SMARCC2 5374.0
589 TRA2A 5371.0
590 KAT5 5361.0
591 AIMP2 5335.0
592 KRT17 5320.0
593 REV 5316.0
594 PSMB5 5301.0
595 STAT3 5292.0
596 SRSF3 5279.0
597 HSPH1 5277.0
598 PPM1H 5276.0
599 LRRK2 5269.0
600 MAX 5250.0
601 SNRPD2 5243.0
602 PYHIN1 5230.0
603 STIP1 5227.0
604 ACTN1 5172.0
605 CEP131 5172.0
606 MTA2 5172.0
607 TKT 5166.0
608 RTKN 5149.0
609 CBX3 5148.0
610 BARD1 5131.0
611 RPS27A 5116.0
612 DCUN1D1 5107.0
613 SUMO2 5106.0
614 MAPRE1 5102.0
615 RAB1A 5098.0
616 LAMP1 5089.0
617 SNRPD3 5083.0
618 ADRM1 5075.0
619 SMARCA5 5071.0
620 ABL1 5064.0
621 SUPT16H 5050.0
622 ACIN1 5007.0
623 AMBRA1 5006.0
624 KCTD3 5001.0
625 LOC101929876 4996.0
626 RBBP7 4990.0
627 EPS15 4982.0
628 MRE11A 4975.0
629 PARK7 4969.0
630 HDGF 4961.0
631 P4HB 4944.0
632 CDC34 4944.0
633 CEP128 4939.0
634 NCBP1 4938.0
635 CCAR2 4916.0
636 MRM1 4910.0
637 SMAD4 4900.0
638 PAXIP1 4897.0
639 SMARCC1 4892.0
640 CALR 4892.0
641 NOTCH1 4880.0
642 CCND1 4879.0
643 SRGAP2 4860.0
644 FZR1 4842.0
645 GIGYF2 4833.0
646 SLC25A1 4804.0
647 DDX27 4774.0
648 LRFN1 4750.0
649 EIF3H 4748.0
650 ITCH 4745.0
651 CD81 4745.0
652 WWP2 4743.0
653 FLOT1 4735.0
654 MSH2 4728.0
655 EIF2AK2 4726.0
656 ZBTB21 4724.0
657 NCOR1 4715.0
658 MAST3 4712.0
659 SNRPF 4708.0
660 UBE2A 4702.0
661 DNM1L 4701.0
662 MRPS30 4696.0
663 ATAD3A 4690.0
664 PRPF6 4684.0
665 PHGDH 4679.0
666 KAT2B 4672.0
667 TP63 4672.0
668 CSE1L 4667.0
669 C14ORF166 4666.0
670 COPE 4665.0
671 CHUK 4661.0
672 DCLK1 4655.0
673 USP21 4640.0
674 DDX56 4622.0
675 ACTA1 4620.0
676 UQCRC2 4616.0
677 UBQLN4 4616.0
678 MRPS9 4591.0
679 ZBTB7A 4570.0
680 HIST3H3 4559.0
681 MARS 4557.0
682 PPP6C 4552.0
683 IGF1R 4551.0
684 PSMB6 4535.0
685 MAPK14 4532.0
686 UBE2D1 4532.0
687 MRPL12 4528.0
688 PSMB3 4513.0
689 SKP2 4508.0
690 SMC1A 4505.0
691 EIF4E2 4495.0
692 HIST1H1C 4493.0
693 DCAF7 4490.0
694 MAPKAP1 4490.0
695 IGSF8 4486.0
696 TUBGCP3 4481.0
697 EIF3F 4480.0
698 GLTSCR2 4480.0
699 PRKCZ 4474.0
700 POLR2E 4470.0
701 CNBP 4458.0
702 MAP3K7 4455.0
703 CEP250 4446.0
704 CDC27 4422.0
705 ANLN 4418.0
706 MAP2K3 4414.0
707 KARS 4409.0
708 KRR1 4405.0
709 ATP2A2 4395.0
710 MCM4 4392.0
711 SF3A3 4381.0
712 MRPL4 4380.0
713 MTOR 4379.0
714 NUDT21 4379.0
715 MRPS27 4378.0
716 DCTN2 4373.0
717 ATP5O 4373.0
718 ATP5F1 4372.0
719 EPHA2 4368.0
720 SF3B4 4364.0
721 PSMB2 4346.0
722 YWHAH 4331.0
723 TOMM22 4322.0
724 EEF1B2 4320.0
725 LRPPRC 4314.0
726 RRP8 4306.0
727 CPSF6 4303.0
728 UBR5 4301.0
729 EIF4G1 4299.0
730 PCBP2 4281.0
731 PA2G4 4278.0
732 GTF2I 4273.0
733 SPTBN1 4271.0
734 COPS2 4268.0
735 ZFP36L2 4261.0
736 PDIA3 4261.0
737 NF1 4259.0
738 BUB3 4256.0
739 RAN 4254.0
740 MAGI1 4252.0
741 TUBA4A 4246.0
742 UBE2N 4245.0
743 MED12 4240.0
744 SMC3 4233.0
745 CTTN 4232.0
746 CALML3 4226.0
747 ATM 4222.0
748 CDK8 4217.0
749 NEDD1 4200.0
750 TCTN3 4162.0
751 ARRB1 4159.0
752 EIF3B 4158.0
753 NFATC2 4148.0
754 AIMP1 4147.0
755 DENND1A 4142.0
756 ACTBL2 4141.0
757 GNL2 4132.0
758 DAP3 4130.0
759 POLR2B 4128.0
760 HTT 4127.0
761 MED23 4120.0
762 COPB1 4120.0
763 SHFM1 4117.0
764 COX4I1 4113.0
765 EIF3C 4094.0
766 EIF3D 4091.0
767 CDK6 4088.0
768 MRPL50 4073.0
769 AGAP1 4053.0
770 MRPS34 4049.0
771 GANAB 4040.0
772 IRAK1 4040.0
773 MSN 4037.0
774 TSG101 4019.0
775 CBX5 4018.0
776 HIST1H1A 4017.0
777 FAU 4015.0
778 YAF2 4015.0
779 CD2BP2 4002.0
780 PIN1 3996.0
781 ARNT 3988.0
782 THRAP3 3987.0
783 OTUB1 3982.0
784 ACTR1A 3976.0
785 EIF3L 3969.0
786 RANGAP1 3963.0
787 SIPA1L1 3949.0
788 SRSF7 3940.0
789 MRPL9 3939.0
790 SND1 3931.0
791 PSMB4 3926.0
792 ACTR3 3915.0
793 CHMP4B 3911.0
794 MRPS5 3907.0
795 NFKB1 3907.0
796 NAT10 3905.0
797 YBX3 3900.0
798 MED1 3887.0
799 ATF2 3886.0
800 TGFBR1 3879.0
801 DDOST 3870.0
802 GOLT1B 3867.0
803 COPS4 3866.0
804 ICAM1 3858.0
805 CAV1 3857.0
806 HSPA1L 3853.0
807 RRP1B 3842.0
808 HIST1H3E 3831.0
809 SSRP1 3826.0
810 PPARG 3819.0
811 CLINT1 3804.0
812 IKBKB 3797.0
813 H2AFZ 3796.0
814 PNN 3795.0
815 DIMT1 3789.0
816 BLM 3770.0
817 DISC1 3753.0
818 AFG3L2 3752.0
819 VDAC2 3748.0
820 HIF1AN 3743.0
821 NDUFA4 3740.0
822 BCLAF1 3738.0
823 MTCH2 3733.0
824 AURKAIP1 3730.0
825 FLOT2 3722.0
826 DAXX 3717.0
827 AGO2 3717.0
828 PSMB7 3716.0
829 STAT1 3713.0
830 SEC24C 3710.0
831 PGK1 3709.0
832 U2AF1 3706.0
833 CDC25B 3706.0
834 RALY 3705.0
835 UBE2D3 3689.0
836 DPF2 3685.0
837 MB21D1 3682.0
838 CLTB 3672.0
839 CKAP4 3671.0
840 RARS 3671.0
841 IPO5 3663.0
842 SET 3650.0
843 TADA2A 3641.0
844 GPATCH4 3637.0
845 SIRT6 3634.0
846 CHEK1 3633.0
847 HADHA 3622.0
848 MRPL47 3619.0
849 NKX2-1 3619.0
850 NDUFA9 3618.0
851 KIAA0753 3613.0
852 KHSRP 3601.0
853 BMPR1A 3596.0
854 MTA1 3588.0
855 SNRPN 3588.0
856 NDUFS1 3579.0
857 DSP 3577.0
858 DNMT1 3572.0
859 KRTAP10-7 3570.0
860 RBM10 3564.0
861 PHLDB2 3561.0
862 ARID1A 3560.0
863 CDC23 3553.0
864 G3BP2 3543.0
865 MCM6 3539.0
866 KIF1C 3525.0
867 FGFR1OP 3519.0
868 KRTAP10-9 3513.0
869 IPO7 3505.0
870 PSMD8 3504.0
871 HIST1H1E 3502.0
872 TIAM1 3502.0
873 NOS2 3498.0
874 BET1 3493.0
875 KRTAP10-8 3490.0
876 USO1 3487.0
877 SF1 3486.0
878 NUP98 3480.0
879 IRS4 3477.0
880 NADK 3475.0
881 HGS 3471.0
882 BCAS2 3460.0
883 UBXN1 3459.0
884 ACLY 3444.0
885 RCOR1 3442.0
886 LUC7L 3440.0
887 CDC16 3440.0
888 NOLC1 3439.0
889 FAM110B 3435.0
890 FYN 3425.0
891 TNFRSF1A 3425.0
892 WTAP 3423.0
893 CDK16 3415.0
894 SMARCAD1 3410.0
895 KMT2A 3409.0
896 SSB 3408.0
897 KPNA1 3403.0
898 TRA2B 3377.0
899 CDC25C 3375.0
900 GAN 3370.0
901 STK11 3368.0
902 CD2AP 3362.0
903 PDCD6 3361.0
904 LIN28A 3360.0
905 MRPL39 3357.0
906 STXBP5L 3357.0
907 PTCD3 3350.0
908 KAT2A 3347.0
909 NINL 3345.0
910 UBQLN1 3339.0
911 PTPN11 3331.0
912 TMEM17 3329.0
913 SMARCA2 3327.0
914 MYO5C 3326.0
915 MRPS31 3322.0
916 CRK 3321.0
917 RFC4 3309.0
918 NOC2L 3302.0
919 CARM1 3299.0
920 DENND4C 3290.0
921 TUBB3 3287.0
922 CRY2 3281.0
923 CEP72 3280.0
924 MRPS22 3280.0
925 HP1BP3 3280.0
926 PDLIM7 3279.0
927 ARPC4 3274.0
928 EIF2S1 3270.0
929 RCC1 3270.0
930 IVNS1ABP 3258.0
931 CDC42 3254.0
932 NUP107 3245.0
933 TBK1 3243.0
934 RBM8A 3242.0
935 BSG 3241.0
936 SUV39H1 3236.0
937 SUMO1 3234.0
938 CCND2 3231.0
939 TBP 3229.0
940 RAB11A 3227.0
941 EDC4 3225.0
942 LYN 3222.0
943 SNRPG 3222.0
944 SKI 3221.0
945 LYAR 3220.0
946 API5 3218.0
947 CEP135 3205.0
948 MAPK3 3204.0
949 UBASH3B 3199.0
950 TSR1 3195.0
951 DNAJB1 3193.0
952 MAPK8 3188.0
953 CHEK2 3184.0
954 RPS29 3181.0
955 AP2A2 3172.0
956 ZC3H18 3171.0
957 HAUS6 3164.0
958 ARPC2 3160.0
959 EHMT2 3159.0
960 TRRAP 3158.0
961 E2F1 3156.0
962 CSNK1E 3150.0
963 RPS27L 3144.0
964 LNX1 3141.0
965 ACACA 3140.0
966 LGR4 3137.0
967 DNM2 3126.0
968 CKAP5 3118.0
969 SPICE1 3116.0
970 RPL10L 3113.0
971 ANXA1 3110.0
972 MED17 3110.0
973 CD44 3108.0
974 NUP153 3108.0
975 COPS3 3106.0
976 H1FX 3105.0
977 AHCYL1 3105.0
978 AQR 3103.0
979 ISG15 3099.0
980 NCOR2 3095.0
981 PRDX2 3090.0
982 USP11 3086.0
983 PPIA 3084.0
984 DVL2 3082.0
985 DDX23 3082.0
986 MBD3 3078.0
987 GTSE1 3078.0
988 PPP2CB 3067.0
989 RBFOX2 3067.0
990 SSBP1 3062.0
991 APC 3059.0
992 MTF1 3057.0
993 SNRPB 3056.0
994 HSPE1 3056.0
995 MED14 3047.0
996 USP14 3047.0
997 SOAT1 3044.0
998 SRSF5 3041.0
999 UBA1 3036.0
1000 ARMC8 3036.0
1001 BIRC2 3035.0
1002 PTCH1 3025.0
1003 TP73 3017.0
1004 MAGED1 3010.0
1005 FXR2 3004.0
1006 TRAF1 3000.0
1007 HECW2 2996.0
1008 POP1 2993.0
1009 POLR2C 2992.0
1010 MORF4L1 2988.0
1011 MRPL10 2982.0
1012 MRPL42 2979.0
1013 CLTA 2976.0
1014 RPLP0P6 2973.0
1015 CEP55 2968.0
1016 DNAJC7 2965.0
1017 RBM28 2965.0
1018 MED26 2963.0
1019 SENP3 2958.0
1020 CHCHD3 2955.0
1021 POT1 2955.0
1022 TESK2 2953.0
1023 SMARCE1 2949.0
1024 TANK 2947.0
1025 KTN1 2944.0
1026 FLII 2944.0
1027 TXN 2942.0
1028 SRSF12 2937.0
1029 HAUS1 2937.0
1030 RAE1 2936.0
1031 MAP2K1 2936.0
1032 MRPL41 2927.0
1033 ERBB3 2927.0
1034 RAC1 2925.0
1035 ERH 2924.0
1036 TCF3 2923.0
1037 ANAPC7 2922.0
1038 MED9 2920.0
1039 RANBP9 2916.0
1040 MMS19 2913.0
1041 TAGLN2 2913.0
1042 USP9X 2913.0
1043 TOMM20 2911.0
1044 ITGB1 2908.0
1045 ZC3H7A 2894.0
1046 FAM110A 2894.0
1047 RAD50 2894.0
1048 GAB2 2890.0
1049 ADRB2 2879.0
1050 TUBA1B 2878.0
1051 PTK2 2878.0
1052 YY1 2878.0
1053 CNOT1 2877.0
1054 KIF11 2875.0
1055 CEP162 2874.0
1056 ANAPC1 2873.0
1057 SCARNA22 2871.0
1058 IMPDH2 2869.0
1059 ADAR 2865.0
1060 USP37 2856.0
1061 TCTN2 2848.0
1062 PLEC 2846.0
1063 GATAD2B 2837.0
1064 EXOSC10 2829.0
1065 LMNB1 2829.0
1066 ARF1 2826.0
1067 MED29 2823.0
1068 FOXA1 2821.0
1069 ZUFSP 2821.0
1070 BCL2L1 2817.0
1071 RRP12 2810.0
1072 PSMB8 2802.0
1073 FAM53C 2802.0
1074 TOP2A 2799.0
1075 GARS 2794.0
1076 KIAA1804 2792.0
1077 NCOA1 2790.0
1078 ABCF1 2784.0
1079 RABGEF1 2779.0
1080 EIF3G 2775.0
1081 ATP6V1A 2771.0
1082 MED21 2769.0
1083 NUMA1 2768.0
1084 HIST2H2BE 2767.0
1085 MED28 2763.0
